ID,Location,Language,NumberOfSpeakers
9,Connecticut,Assyrian Neo-Aramaic,0
9,Connecticut,Chaldean Neo-Aramaic,0
9,Connecticut,Amharic,67
9,Connecticut,Tigrinya,72
9,Connecticut,Oromo,91
9,Connecticut,Somali,0
9,Connecticut,Other Afro-Asiatic languages,0
9,Connecticut,Nilo-Saharan languages,0
9,Connecticut,Swahili,0
9,Connecticut,Ganda,35
9,Connecticut,Shona,0
9,Connecticut,Other Bantu languages,0
9,Connecticut,Manding languages,0
9,Connecticut,Other Mande languages,0
9,Connecticut,Fulah,0
9,Connecticut,Wolof,0
9,Connecticut,Akan (incl. Twi),1729
9,Connecticut,Ga,0
9,Connecticut,Gbe languages,89
9,Connecticut,Yoruba,298
9,Connecticut,Edoid languages,0
9,Connecticut,Igbo,215
9,Connecticut,Other Niger-Congo languages,835
9,Connecticut,Other languages of Africa,74
9,Connecticut,Aleut languages,0
9,Connecticut,Ojibwa,0
9,Connecticut,Apache languages,0
9,Connecticut,Navajo,118
9,Connecticut,Dakota languages,0
9,Connecticut,Muskogean languages,0
9,Connecticut,Keres,0
9,Connecticut,Cherokee,0
9,Connecticut,Uto-Aztecan languages,0
9,Connecticut,Other Native North American languages,0
9,Connecticut,Other Central and South American languages,0
9,Connecticut,English only household,1047529
9,Connecticut,Other and unspecified languages,336
10,Delaware,Total Delaware,443764
10,Delaware,N/A (GQ/vacant),67525
10,Delaware,Jamaican Creole English,0
10,Delaware,Other English-based Creole languages,0
10,Delaware,Haitian,2483
10,Delaware,Kabuverdianu,0
10,Delaware,German,1021
10,Delaware,Swiss German,0
10,Delaware,Pennsylvania German,399
10,Delaware,Yiddish,0
10,Delaware,Dutch,257
10,Delaware,Afrikaans,0
10,Delaware,Swedish,133
10,Delaware,Danish,86
10,Delaware,Norwegian,0
10,Delaware,Italian,1259
10,Delaware,French,2492
10,Delaware,Cajun French,0
10,Delaware,Spanish,25196
10,Delaware,Portuguese,145
10,Delaware,Romanian,0
10,Delaware,Irish,0
10,Delaware,Greek,578
10,Delaware,Albanian,173
10,Delaware,Russian,577
10,Delaware,Ukrainian,345
10,Delaware,Czech,0
10,Delaware,Slovak,0
10,Delaware,Polish,832
10,Delaware,Bulgarian,142
10,Delaware,Macedonian,0
10,Delaware,Serbocroatian,0
10,Delaware,Bosnian,0
10,Delaware,Croatian,293
10,Delaware,Serbian,0
10,Delaware,Lithuanian,0
10,Delaware,Latvian,79
10,Delaware,Armenian,0
10,Delaware,Farsi,638
10,Delaware,Dari,0
10,Delaware,Kurdish,56
10,Delaware,Pashto,0
10,Delaware,India N.E.C.,0
10,Delaware,Hindi,2454
10,Delaware,Urdu,903
10,Delaware,Bengali,346
10,Delaware,Punjabi,0
10,Delaware,Konkani,0
10,Delaware,Marathi,144
10,Delaware,Gujarati,1053
10,Delaware,Nepali,149
10,Delaware,Pakistan N.E.C.,521
10,Delaware,Sinhala,0
10,Delaware,Other Indo-Iranian languages,0
10,Delaware,Other Indo-European languages,0
10,Delaware,Finnish,0
10,Delaware,Hungarian,108
10,Delaware,Turkish,341
10,Delaware,Mongolian,0
10,Delaware,Telugu,550
10,Delaware,Kannada,0
10,Delaware,Malayalam,373
10,Delaware,Tamil,501
10,Delaware,Khmer,0
10,Delaware,Vietnamese,899
10,Delaware,Chinese,1637
10,Delaware,Mandarin,1259
10,Delaware,Min Nan Chinese,53
10,Delaware,Cantonese,340
10,Delaware,Tibetan,0
10,Delaware,Burmese,0
10,Delaware,Chin languages,0
10,Delaware,Karen languages,0
10,Delaware,Thai,74
10,Delaware,Lao,0
10,Delaware,Iu Mien,0
10,Delaware,Hmong,0
10,Delaware,Japanese,185
10,Delaware,Korean,840
10,Delaware,Malay,0
10,Delaware,Indonesian,0
10,Delaware,Other languages of Asia,78
10,Delaware,Filipino,107
10,Delaware,Tagalog,1182
10,Delaware,Cebuano,0
10,Delaware,Ilocano,0
10,Delaware,Other Philippine languages,83
10,Delaware,Chamorro,0
10,Delaware,Marshallese,0
10,Delaware,Chuukese,0
10,Delaware,Samoan,0
10,Delaware,Tongan,0
10,Delaware,Hawaiian,0
10,Delaware,Other Eastern Malayo-Polynesian languages,0
10,Delaware,Arabic,994
10,Delaware,Hebrew,122
10,Delaware,Assyrian Neo-Aramaic,0
10,Delaware,Chaldean Neo-Aramaic,0
10,Delaware,Amharic,50
10,Delaware,Tigrinya,0
10,Delaware,Oromo,0
10,Delaware,Somali,0
10,Delaware,Other Afro-Asiatic languages,491
10,Delaware,Nilo-Saharan languages,0
10,Delaware,Swahili,1070
10,Delaware,Ganda,0
10,Delaware,Shona,0
10,Delaware,Other Bantu languages,42
10,Delaware,Manding languages,0
10,Delaware,Other Mande languages,0
10,Delaware,Fulah,0
10,Delaware,Wolof,32
10,Delaware,Akan (incl. Twi),0
10,Delaware,Ga,0
10,Delaware,Gbe languages,35
10,Delaware,Yoruba,481
10,Delaware,Edoid languages,0
10,Delaware,Igbo,97
10,Delaware,Other Niger-Congo languages,0
10,Delaware,Other languages of Africa,0
10,Delaware,Aleut languages,0
10,Delaware,Ojibwa,0
10,Delaware,Apache languages,0
10,Delaware,Navajo,0
10,Delaware,Dakota languages,0
10,Delaware,Muskogean languages,0
10,Delaware,Keres,0
10,Delaware,Cherokee,0
10,Delaware,Uto-Aztecan languages,0
10,Delaware,Other Native North American languages,0
10,Delaware,Other Central and South American languages,29
10,Delaware,English only household,321418
10,Delaware,Other and unspecified languages,14
11,DC,Total District of Columbia,322814
11,DC,N/A (GQ/vacant),31244
11,DC,Jamaican Creole English,147
11,DC,Other English-based Creole languages,0
11,DC,Haitian,686
11,DC,Kabuverdianu,0
11,DC,German,1136
11,DC,Swiss German,0
11,DC,Pennsylvania German,0
11,DC,Yiddish,0
11,DC,Dutch,0
11,DC,Afrikaans,0
11,DC,Swedish,0
11,DC,Danish,129
11,DC,Norwegian,0
11,DC,Italian,813
11,DC,French,4950
11,DC,Cajun French,0
11,DC,Spanish,24231
11,DC,Portuguese,924
11,DC,Romanian,0
11,DC,Irish,0
11,DC,Greek,428
11,DC,Albanian,359
11,DC,Russian,771
11,DC,Ukrainian,65
11,DC,Czech,162
11,DC,Slovak,0
11,DC,Polish,255
11,DC,Bulgarian,201
11,DC,Macedonian,0
11,DC,Serbocroatian,0
11,DC,Bosnian,0
11,DC,Croatian,184
11,DC,Serbian,235
11,DC,Lithuanian,0
11,DC,Latvian,0
11,DC,Armenian,47
11,DC,Farsi,630
11,DC,Dari,0
11,DC,Kurdish,0
11,DC,Pashto,0
11,DC,India N.E.C.,0
11,DC,Hindi,1139
11,DC,Urdu,21
11,DC,Bengali,221
11,DC,Punjabi,0
11,DC,Konkani,0
11,DC,Marathi,0
11,DC,Gujarati,105
11,DC,Nepali,35
11,DC,Pakistan N.E.C.,0
11,DC,Sinhala,92
11,DC,Other Indo-Iranian languages,0
11,DC,Other Indo-European languages,206
11,DC,Finnish,0
11,DC,Hungarian,0
11,DC,Turkish,361
11,DC,Mongolian,0
11,DC,Telugu,148
11,DC,Kannada,0
11,DC,Malayalam,54
11,DC,Tamil,295
11,DC,Khmer,0
11,DC,Vietnamese,1170
11,DC,Chinese,1807
11,DC,Mandarin,1259
11,DC,Min Nan Chinese,0
11,DC,Cantonese,353
11,DC,Tibetan,0
11,DC,Burmese,57
11,DC,Chin languages,0
11,DC,Karen languages,0
11,DC,Thai,134
11,DC,Lao,0
11,DC,Iu Mien,0
11,DC,Hmong,0
11,DC,Japanese,329
11,DC,Korean,1392
11,DC,Malay,0
11,DC,Indonesian,225
11,DC,Other languages of Asia,0
11,DC,Filipino,0
11,DC,Tagalog,569
11,DC,Cebuano,0
11,DC,Ilocano,0
11,DC,Other Philippine languages,0
11,DC,Chamorro,64
11,DC,Marshallese,0
11,DC,Chuukese,0
11,DC,Samoan,0
11,DC,Tongan,76
11,DC,Hawaiian,0
11,DC,Other Eastern Malayo-Polynesian languages,0
11,DC,Arabic,1594
11,DC,Hebrew,246
11,DC,Assyrian Neo-Aramaic,0
11,DC,Chaldean Neo-Aramaic,0
11,DC,Amharic,1669
11,DC,Tigrinya,0
11,DC,Oromo,0
11,DC,Somali,0
11,DC,Other Afro-Asiatic languages,0
11,DC,Nilo-Saharan languages,0
11,DC,Swahili,88
11,DC,Ganda,0
11,DC,Shona,107
11,DC,Other Bantu languages,571
11,DC,Manding languages,0
11,DC,Other Mande languages,0
11,DC,Fulah,0
11,DC,Wolof,0
11,DC,Akan (incl. Twi),151
11,DC,Ga,0
11,DC,Gbe languages,0
11,DC,Yoruba,232
11,DC,Edoid languages,0
11,DC,Igbo,265
11,DC,Other Niger-Congo languages,0
11,DC,Other languages of Africa,0
11,DC,Aleut languages,0
11,DC,Ojibwa,0
11,DC,Apache languages,0
11,DC,Navajo,0
11,DC,Dakota languages,0
11,DC,Muskogean languages,0
11,DC,Keres,0
11,DC,Cherokee,0
11,DC,Uto-Aztecan languages,0
11,DC,Other Native North American languages,0
11,DC,Other Central and South American languages,0
11,DC,English only household,240085
11,DC,Other and unspecified languages,97
12,Florida,Total Florida,9674053
12,Florida,N/A (GQ/vacant),1768220
12,Florida,Jamaican Creole English,6074
12,Florida,Other English-based Creole languages,838
12,Florida,Haitian,149373
12,Florida,Kabuverdianu,294
12,Florida,German,42229
12,Florida,Swiss German,487
12,Florida,Pennsylvania German,168
12,Florida,Yiddish,1831
12,Florida,Dutch,5045
12,Florida,Afrikaans,1822
12,Florida,Swedish,2876
12,Florida,Danish,1085
12,Florida,Norwegian,597
12,Florida,Italian,28783
12,Florida,French,62508
12,Florida,Cajun French,0
12,Florida,Spanish,1733902
12,Florida,Portuguese,53585
12,Florida,Romanian,6866
12,Florida,Irish,399
12,Florida,Greek,8498
12,Florida,Albanian,4236
12,Florida,Russian,24476
12,Florida,Ukrainian,4003
12,Florida,Czech,2989
12,Florida,Slovak,1160
12,Florida,Polish,15656
12,Florida,Bulgarian,2150
12,Florida,Macedonian,818
12,Florida,Serbocroatian,766
12,Florida,Bosnian,3593
12,Florida,Croatian,2438
12,Florida,Serbian,1261
12,Florida,Lithuanian,1237
12,Florida,Latvian,979
12,Florida,Armenian,642
12,Florida,Farsi,5148
12,Florida,Dari,102
12,Florida,Kurdish,0
12,Florida,Pashto,305
12,Florida,India N.E.C.,1138
12,Florida,Hindi,12760
12,Florida,Urdu,6939
12,Florida,Bengali,4358
12,Florida,Punjabi,947
12,Florida,Konkani,61
12,Florida,Marathi,1493
12,Florida,Gujarati,7981
12,Florida,Nepali,1065
12,Florida,Pakistan N.E.C.,0
12,Florida,Sinhala,412
12,Florida,Other Indo-Iranian languages,418
12,Florida,Other Indo-European languages,675
12,Florida,Finnish,1618
12,Florida,Hungarian,7011
12,Florida,Turkish,3851
12,Florida,Mongolian,55
12,Florida,Telugu,4466
12,Florida,Kannada,675
12,Florida,Malayalam,4682
12,Florida,Tamil,2233
12,Florida,Khmer,2170
12,Florida,Vietnamese,24977
12,Florida,Chinese,21448
12,Florida,Mandarin,6215
12,Florida,Min Nan Chinese,456
12,Florida,Cantonese,2586
12,Florida,Tibetan,0
12,Florida,Burmese,996
12,Florida,Chin languages,0
12,Florida,Karen languages,254
12,Florida,Thai,5394
12,Florida,Lao,2014
12,Florida,Iu Mien,0
12,Florida,Hmong,636
12,Florida,Japanese,7589
12,Florida,Korean,9058
12,Florida,Malay,549
12,Florida,Indonesian,492
12,Florida,Other languages of Asia,193
12,Florida,Filipino,9598
12,Florida,Tagalog,23337
12,Florida,Cebuano,1830
12,Florida,Ilocano,29
12,Florida,Other Philippine languages,117
12,Florida,Chamorro,47
12,Florida,Marshallese,0
12,Florida,Chuukese,0
12,Florida,Samoan,265
12,Florida,Tongan,314
12,Florida,Hawaiian,0
12,Florida,Other Eastern Malayo-Polynesian languages,492
12,Florida,Arabic,21628
12,Florida,Hebrew,11079
12,Florida,Assyrian Neo-Aramaic,120
12,Florida,Chaldean Neo-Aramaic,0
12,Florida,Amharic,1159
12,Florida,Tigrinya,87
12,Florida,Oromo,79
12,Florida,Somali,0
12,Florida,Other Afro-Asiatic languages,432
12,Florida,Nilo-Saharan languages,325
12,Florida,Swahili,2402
12,Florida,Ganda,105
12,Florida,Shona,80
12,Florida,Other Bantu languages,637
12,Florida,Manding languages,0
12,Florida,Other Mande languages,0
12,Florida,Fulah,0
12,Florida,Wolof,55
12,Florida,Akan (incl. Twi),800
12,Florida,Ga,0
12,Florida,Gbe languages,0
12,Florida,Yoruba,2221
12,Florida,Edoid languages,198
12,Florida,Igbo,1234
12,Florida,Other Niger-Congo languages,852
12,Florida,Other languages of Africa,1566
12,Florida,Aleut languages,0
12,Florida,Ojibwa,62
12,Florida,Apache languages,0
12,Florida,Navajo,287
12,Florida,Dakota languages,0
12,Florida,Muskogean languages,962
12,Florida,Keres,0
12,Florida,Cherokee,92
12,Florida,Uto-Aztecan languages,0
12,Florida,Other Native North American languages,0
12,Florida,Other Central and South American languages,1655
12,Florida,English only household,5493522
12,Florida,Other and unspecified languages,1081
13,Georgia,Total Georgia,4378350
13,Georgia,N/A (GQ/vacant),525637
13,Georgia,Jamaican Creole English,4774
13,Georgia,Other English-based Creole languages,1023
13,Georgia,Haitian,8661
13,Georgia,Kabuverdianu,97
13,Georgia,German,17254
13,Georgia,Swiss German,89
13,Georgia,Pennsylvania German,78
13,Georgia,Yiddish,370
13,Georgia,Dutch,2039
13,Georgia,Afrikaans,972
13,Georgia,Swedish,318
13,Georgia,Danish,441
13,Georgia,Norwegian,271
13,Georgia,Italian,4136
13,Georgia,French,22163
13,Georgia,Cajun French,0
13,Georgia,Spanish,288745
13,Georgia,Portuguese,9156
13,Georgia,Romanian,2720
13,Georgia,Irish,99
13,Georgia,Greek,1079
13,Georgia,Albanian,0
13,Georgia,Russian,7529
13,Georgia,Ukrainian,381
13,Georgia,Czech,150
13,Georgia,Slovak,169
13,Georgia,Polish,1738
13,Georgia,Bulgarian,588
13,Georgia,Macedonian,0
13,Georgia,Serbocroatian,221
13,Georgia,Bosnian,1621
13,Georgia,Croatian,274
13,Georgia,Serbian,537
13,Georgia,Lithuanian,292
13,Georgia,Latvian,388
13,Georgia,Armenian,267
13,Georgia,Farsi,4949
13,Georgia,Dari,11
13,Georgia,Kurdish,731
13,Georgia,Pashto,367
13,Georgia,India N.E.C.,327
13,Georgia,Hindi,16135
13,Georgia,Urdu,4726
13,Georgia,Bengali,3113
13,Georgia,Punjabi,1594
13,Georgia,Konkani,146
13,Georgia,Marathi,1242
13,Georgia,Gujarati,8258
13,Georgia,Nepali,1759
13,Georgia,Pakistan N.E.C.,0
13,Georgia,Sinhala,0
13,Georgia,Other Indo-Iranian languages,136
13,Georgia,Other Indo-European languages,339
13,Georgia,Finnish,184
13,Georgia,Hungarian,777
13,Georgia,Turkish,1909
13,Georgia,Mongolian,0
13,Georgia,Telugu,7733
13,Georgia,Kannada,1116
13,Georgia,Malayalam,1822
13,Georgia,Tamil,5448
13,Georgia,Khmer,651
13,Georgia,Vietnamese,20312
13,Georgia,Chinese,16460
13,Georgia,Mandarin,5056
13,Georgia,Min Nan Chinese,437
13,Georgia,Cantonese,1379
13,Georgia,Tibetan,0
13,Georgia,Burmese,772
13,Georgia,Chin languages,84
13,Georgia,Karen languages,312
13,Georgia,Thai,3148
13,Georgia,Lao,1486
13,Georgia,Iu Mien,0
13,Georgia,Hmong,754
13,Georgia,Japanese,5328
13,Georgia,Korean,19535
13,Georgia,Malay,612
13,Georgia,Indonesian,1294
13,Georgia,Other languages of Asia,481
13,Georgia,Filipino,2436
13,Georgia,Tagalog,5316
13,Georgia,Cebuano,733
13,Georgia,Ilocano,0
13,Georgia,Other Philippine languages,40
13,Georgia,Chamorro,491
13,Georgia,Marshallese,0
13,Georgia,Chuukese,0
13,Georgia,Samoan,168
13,Georgia,Tongan,31
13,Georgia,Hawaiian,52
13,Georgia,Other Eastern Malayo-Polynesian languages,97
13,Georgia,Arabic,6316
13,Georgia,Hebrew,2018
13,Georgia,Assyrian Neo-Aramaic,0
13,Georgia,Chaldean Neo-Aramaic,0
13,Georgia,Amharic,4470
13,Georgia,Tigrinya,766
13,Georgia,Oromo,77
13,Georgia,Somali,782
13,Georgia,Other Afro-Asiatic languages,351
13,Georgia,Nilo-Saharan languages,236
13,Georgia,Swahili,2955
13,Georgia,Ganda,0
13,Georgia,Shona,459
13,Georgia,Other Bantu languages,1101
13,Georgia,Manding languages,121
13,Georgia,Other Mande languages,0
13,Georgia,Fulah,673
13,Georgia,Wolof,1155
13,Georgia,Akan (incl. Twi),3194
13,Georgia,Ga,605
13,Georgia,Gbe languages,774
13,Georgia,Yoruba,5673
13,Georgia,Edoid languages,435
13,Georgia,Igbo,2238
13,Georgia,Other Niger-Congo languages,1065
13,Georgia,Other languages of Africa,516
13,Georgia,Aleut languages,0
13,Georgia,Ojibwa,0
13,Georgia,Apache languages,0
13,Georgia,Navajo,142
13,Georgia,Dakota languages,127
13,Georgia,Muskogean languages,48
13,Georgia,Keres,0
13,Georgia,Cherokee,261
13,Georgia,Uto-Aztecan languages,0
13,Georgia,Other Native North American languages,0
13,Georgia,Other Central and South American languages,295
13,Georgia,English only household,3285608
13,Georgia,Other and unspecified languages,1325
15,Hawaii,Total Hawaii,550328
15,Hawaii,N/A (GQ/vacant),85029
15,Hawaii,Jamaican Creole English,0
15,Hawaii,Other English-based Creole languages,7865
15,Hawaii,Haitian,0
15,Hawaii,Kabuverdianu,0
15,Hawaii,German,2305
15,Hawaii,Swiss German,70
15,Hawaii,Pennsylvania German,0
15,Hawaii,Yiddish,0
15,Hawaii,Dutch,211
15,Hawaii,Afrikaans,36
15,Hawaii,Swedish,159
15,Hawaii,Danish,0
15,Hawaii,Norwegian,0
15,Hawaii,Italian,586
15,Hawaii,French,2593
15,Hawaii,Cajun French,0
15,Hawaii,Spanish,14575
15,Hawaii,Portuguese,953
15,Hawaii,Romanian,48
15,Hawaii,Irish,0
15,Hawaii,Greek,0
15,Hawaii,Albanian,41
15,Hawaii,Russian,683
15,Hawaii,Ukrainian,69
15,Hawaii,Czech,69
15,Hawaii,Slovak,0
15,Hawaii,Polish,212
15,Hawaii,Bulgarian,233
15,Hawaii,Macedonian,0
15,Hawaii,Serbocroatian,0
15,Hawaii,Bosnian,0
15,Hawaii,Croatian,0
15,Hawaii,Serbian,128
15,Hawaii,Lithuanian,329
15,Hawaii,Latvian,263
15,Hawaii,Armenian,138
15,Hawaii,Farsi,0
15,Hawaii,Dari,0
15,Hawaii,Kurdish,0
15,Hawaii,Pashto,0
15,Hawaii,India N.E.C.,0
15,Hawaii,Hindi,130
15,Hawaii,Urdu,37
15,Hawaii,Bengali,232
15,Hawaii,Punjabi,107
15,Hawaii,Konkani,0
15,Hawaii,Marathi,0
15,Hawaii,Gujarati,0
15,Hawaii,Nepali,0
15,Hawaii,Pakistan N.E.C.,0
15,Hawaii,Sinhala,196
15,Hawaii,Other Indo-Iranian languages,77
15,Hawaii,Other Indo-European languages,120
15,Hawaii,Finnish,128
15,Hawaii,Hungarian,300
15,Hawaii,Turkish,0
15,Hawaii,Mongolian,0
15,Hawaii,Telugu,423
15,Hawaii,Kannada,0
15,Hawaii,Malayalam,0
15,Hawaii,Tamil,0
15,Hawaii,Khmer,82
15,Hawaii,Vietnamese,2475
15,Hawaii,Chinese,7505
15,Hawaii,Mandarin,1250
15,Hawaii,Min Nan Chinese,657
15,Hawaii,Cantonese,4069
15,Hawaii,Tibetan,0
15,Hawaii,Burmese,138
15,Hawaii,Chin languages,0
15,Hawaii,Karen languages,0
15,Hawaii,Thai,2904
15,Hawaii,Lao,965
15,Hawaii,Iu Mien,0
15,Hawaii,Hmong,112
15,Hawaii,Japanese,21599
15,Hawaii,Korean,9184
15,Hawaii,Malay,0
15,Hawaii,Indonesian,229
15,Hawaii,Other languages of Asia,181
15,Hawaii,Filipino,8321
15,Hawaii,Tagalog,14163
15,Hawaii,Cebuano,1043
15,Hawaii,Ilocano,22182
15,Hawaii,Other Philippine languages,521
15,Hawaii,Chamorro,332
15,Hawaii,Marshallese,2017
15,Hawaii,Chuukese,2401
15,Hawaii,Samoan,4783
15,Hawaii,Tongan,915
15,Hawaii,Hawaiian,12506
15,Hawaii,Other Eastern Malayo-Polynesian languages,2540
15,Hawaii,Arabic,99
15,Hawaii,Hebrew,261
15,Hawaii,Assyrian Neo-Aramaic,0
15,Hawaii,Chaldean Neo-Aramaic,0
15,Hawaii,Amharic,179
15,Hawaii,Tigrinya,0
15,Hawaii,Oromo,0
15,Hawaii,Somali,0
15,Hawaii,Other Afro-Asiatic languages,0
15,Hawaii,Nilo-Saharan languages,0
15,Hawaii,Swahili,93
15,Hawaii,Ganda,0
15,Hawaii,Shona,0
15,Hawaii,Other Bantu languages,0
15,Hawaii,Manding languages,59
15,Hawaii,Other Mande languages,0
15,Hawaii,Fulah,0
15,Hawaii,Wolof,0
15,Hawaii,Akan (incl. Twi),0
15,Hawaii,Ga,0
15,Hawaii,Gbe languages,0
15,Hawaii,Yoruba,0
15,Hawaii,Edoid languages,0
15,Hawaii,Igbo,0
15,Hawaii,Other Niger-Congo languages,0
15,Hawaii,Other languages of Africa,0
15,Hawaii,Aleut languages,0
15,Hawaii,Ojibwa,0
15,Hawaii,Apache languages,0
15,Hawaii,Navajo,0
15,Hawaii,Dakota languages,0
15,Hawaii,Muskogean languages,0
15,Hawaii,Keres,0
15,Hawaii,Cherokee,65
15,Hawaii,Uto-Aztecan languages,0
15,Hawaii,Other Native North American languages,101
15,Hawaii,Other Central and South American languages,0
15,Hawaii,English only household,307493
15,Hawaii,Other and unspecified languages,559
16,Idaho,Total Idaho,751113
16,Idaho,N/A (GQ/vacant),95257
16,Idaho,Jamaican Creole English,0
16,Idaho,Other English-based Creole languages,0
16,Idaho,Haitian,138
16,Idaho,Kabuverdianu,0
16,Idaho,German,2742
16,Idaho,Swiss German,0
16,Idaho,Pennsylvania German,0
16,Idaho,Yiddish,0
16,Idaho,Dutch,418
16,Idaho,Afrikaans,182
16,Idaho,Swedish,457
16,Idaho,Danish,0
16,Idaho,Norwegian,242
16,Idaho,Italian,341
16,Idaho,French,1258
16,Idaho,Cajun French,71
16,Idaho,Spanish,56360
16,Idaho,Portuguese,834
16,Idaho,Romanian,513
16,Idaho,Irish,0
16,Idaho,Greek,93
16,Idaho,Albanian,0
16,Idaho,Russian,2027
16,Idaho,Ukrainian,217
16,Idaho,Czech,196
16,Idaho,Slovak,36
16,Idaho,Polish,108
16,Idaho,Bulgarian,0
16,Idaho,Macedonian,0
16,Idaho,Serbocroatian,0
16,Idaho,Bosnian,498
16,Idaho,Croatian,37
16,Idaho,Serbian,0
16,Idaho,Lithuanian,0
16,Idaho,Latvian,0
16,Idaho,Armenian,0
16,Idaho,Farsi,587
16,Idaho,Dari,0
16,Idaho,Kurdish,0
16,Idaho,Pashto,0
16,Idaho,India N.E.C.,0
16,Idaho,Hindi,404
16,Idaho,Urdu,96
16,Idaho,Bengali,0
16,Idaho,Punjabi,90
16,Idaho,Konkani,0
16,Idaho,Marathi,0
16,Idaho,Gujarati,40
16,Idaho,Nepali,109
16,Idaho,Pakistan N.E.C.,0
16,Idaho,Sinhala,0
16,Idaho,Other Indo-Iranian languages,0
16,Idaho,Other Indo-European languages,0
16,Idaho,Finnish,21
16,Idaho,Hungarian,62
16,Idaho,Turkish,0
16,Idaho,Mongolian,0
16,Idaho,Telugu,97
16,Idaho,Kannada,0
16,Idaho,Malayalam,0
16,Idaho,Tamil,0
16,Idaho,Khmer,47
16,Idaho,Vietnamese,299
16,Idaho,Chinese,1868
16,Idaho,Mandarin,793
16,Idaho,Min Nan Chinese,221
16,Idaho,Cantonese,881
16,Idaho,Tibetan,0
16,Idaho,Burmese,53
16,Idaho,Chin languages,0
16,Idaho,Karen languages,0
16,Idaho,Thai,369
16,Idaho,Lao,0
16,Idaho,Iu Mien,0
16,Idaho,Hmong,0
16,Idaho,Japanese,797
16,Idaho,Korean,1332
16,Idaho,Malay,0
16,Idaho,Indonesian,0
16,Idaho,Other languages of Asia,0
16,Idaho,Filipino,111
16,Idaho,Tagalog,1051
16,Idaho,Cebuano,11
16,Idaho,Ilocano,38
16,Idaho,Other Philippine languages,0
16,Idaho,Chamorro,90
16,Idaho,Marshallese,0
16,Idaho,Chuukese,0
16,Idaho,Samoan,73
16,Idaho,Tongan,388
16,Idaho,Hawaiian,77
16,Idaho,Other Eastern Malayo-Polynesian languages,0
16,Idaho,Arabic,959
16,Idaho,Hebrew,98
16,Idaho,Assyrian Neo-Aramaic,0
16,Idaho,Chaldean Neo-Aramaic,0
16,Idaho,Amharic,0
16,Idaho,Tigrinya,0
16,Idaho,Oromo,0
16,Idaho,Somali,82
16,Idaho,Other Afro-Asiatic languages,0
16,Idaho,Nilo-Saharan languages,0
16,Idaho,Swahili,1186
16,Idaho,Ganda,0
16,Idaho,Shona,0
16,Idaho,Other Bantu languages,0
16,Idaho,Manding languages,0
16,Idaho,Other Mande languages,0
16,Idaho,Fulah,0
16,Idaho,Wolof,0
16,Idaho,Akan (incl. Twi),71
16,Idaho,Ga,0
16,Idaho,Gbe languages,0
16,Idaho,Yoruba,0
16,Idaho,Edoid languages,0
16,Idaho,Igbo,0
16,Idaho,Other Niger-Congo languages,0
16,Idaho,Other languages of Africa,0
16,Idaho,Aleut languages,0
16,Idaho,Ojibwa,0
16,Idaho,Apache languages,20
16,Idaho,Navajo,164
16,Idaho,Dakota languages,62
16,Idaho,Muskogean languages,122
16,Idaho,Keres,0
16,Idaho,Cherokee,0
16,Idaho,Uto-Aztecan languages,301
16,Idaho,Other Native North American languages,320
16,Idaho,Other Central and South American languages,60
